pricing_url,SubModel,Current price,COE,Road tax,OMV,ARF,VES,EEAI,spec_url,Model,Engine Type,Battery Type,Fuel Type,Drive Type,Transmission,Power,Torque,Acceleration,Top Speed,Vehicle Type,Seating Capacity,Dimensions (L x W x H),Wheelbase,Min Turning Radius,Kerb Weight,Boot/Cargo Capacity,Battery Capacity,Drive Range,Energy Consumption,AC Max Charging Rate,AC Charging Time,DC Max Charging Rate,DC Charging Time,Suspension (Front),Suspension (Rear),Brakes (Front),Brakes (Rear),Rim Size
https://www.sgcarmart.com/new-cars/info/21740/bmw-i5-electric/pricing,eDrive40 81.2 kWh,"$432,888","$129,910 (Category B COE)","$3,398 /yr","$78,143","$101,358 (After VES & EEAI rebates)","$22,500 (Rebate)","$7,500 (Rebate)",https://www.sgcarmart.com/new-cars/info/21740/bmw-i5-electric/specs,BMW i5 Electric eDrive40 81.2 kWh (A),Electric Motor,Lithium-ion,Electric,Rear-wheel drive,Single-speed (A),250 kW (335 bhp),400 Nm,6 s (0-100 km/h),193 km/h,Luxury,5,5060 x 1900 x 1515 mm,"2,995 mm","6,150 mm","2,205 kg",490 L,81.2 kWh,630 km,5.1 km/kWh,11 kW,8.25 h,205 kW,0.5 h,Double Wishbone on Coil Spring,Multi-link on Air Suspension,Ventilated Disc,Ventilated Disc,"19 """
https://www.sgcarmart.com/new-cars/info/21740/bmw-i5-electric/pricing,eDrive40 M Sport 81.2 kWh,"$445,888","$129,910 (Category B COE)","$3,398 /yr","$81,273","$110,074 (After VES & EEAI rebates)","$22,500 (Rebate)","$7,500 (Rebate)",https://www.sgcarmart.com/new-cars/info/21740/bmw-i5-electric/specs,BMW i5 Electric eDrive40 81.2 kWh (A),Electric Motor,Lithium-ion,Electric,Rear-wheel drive,Single-speed (A),250 kW (335 bhp),400 Nm,6 s (0-100 km/h),193 km/h,Luxury,5,5060 x 1900 x 1515 mm,"2,995 mm","6,150 mm","2,205 kg",490 L,81.2 kWh,630 km,5.1 km/kWh,11 kW,8.25 h,205 kW,0.5 h,M Sport Suspension,M Sport Suspension,Ventilated Disc,Ventilated Disc,"20 """
https://www.sgcarmart.com/new-cars/info/22106/kgm-torres-evx-electric/pricing,80.6 kWh,"$216,888","$129,910 (Category B COE)","$1,807 /yr",-,- (After VES & EEAI rebates),"$22,500 (Rebate)",,https://www.sgcarmart.com/new-cars/info/22106/kgm-torres-evx-electric/specs,KGM Torres EVX Electric 80.6 kWh (A),Single Electric Motor,Lithium Iron Phosphate,Electric,Front-wheel drive,Single-speed (A),152 kW (204 bhp),339 Nm,8.2 s (0-100 km/h),175 km/h,SUV,5,4715 x 1890 x 1735 mm,"2,680 mm","5,420 mm","1,925 kg",703 L,80.6 kWh,503 km,5.2 km/kWh,11 kW,10.3 h,120 kW,0.5 h,MacPherson Strut,Multi-Link,Ventilated Disc,Disc,"18 """
https://www.sgcarmart.com/new-cars/info/21720/lotus-eletre/pricing,600 112kWh,"$375,300
(w/o COE)","$129,910 (Category B COE)","$6,526 /yr",-,- (After VES & EEAI rebates),"$22,500 (Rebate)",,https://www.sgcarmart.com/new-cars/info/21720/lotus-eletre/specs,Lotus Eletre 600 112kWh (A),Dual Electric Motors,Lithium-ion,Electric,All-wheel drive,Single-speed (A),450 kW (603 bhp),710 Nm,4.5 s (0-100 km/h),258 km/h,SUV,5,5103 x 2135 x 1636 mm,"3,019 mm","5,800 mm",unknown,688 L,112 kWh,600 km,4.7 km/kWh,22 kW,5.8 h,350 kW,0.33 h,Adaptive Air Suspension,Adaptive Air Suspension,Disc,Disc,"22 """
https://www.sgcarmart.com/new-cars/info/21720/lotus-eletre/pricing,600 SE 112kWh,"$415,300
(w/o COE)","$129,910 (Category B COE)","$6,526 /yr",-,- (After VES & EEAI rebates),"$22,500 (Rebate)",,https://www.sgcarmart.com/new-cars/info/21720/lotus-eletre/specs,Lotus Eletre 600 112kWh (A),Dual Electric Motors,Lithium-ion,Electric,All-wheel drive,Single-speed (A),450 kW (603 bhp),710 Nm,4.5 s (0-100 km/h),258 km/h,SUV,5,5103 x 2135 x 1636 mm,"3,019 mm","5,800 mm",unknown,688 L,112 kWh,600 km,4.7 km/kWh,22 kW,5.8 h,350 kW,0.3 h,Adaptive Air Suspension,Adaptive Air Suspension,Ventilated Disc,Ventilated Disc,"22 """
https://www.sgcarmart.com/new-cars/info/21720/lotus-eletre/pricing,900 Sport 112 kWh,"$688,700
(w/o COE)","$129,910 (Category B COE)","$10,045 /yr",-,- (After VES & EEAI rebates),"$22,500 (Rebate)",,https://www.sgcarmart.com/new-cars/info/21720/lotus-eletre/specs,Lotus Eletre 600 112kWh (A),Dual Electric Motors,Lithium-ion,Electric,All-wheel drive,2-speed (A),675 kW (905 bhp),985 Nm,2.95 s (0-100 km/h),265 km/h,SUV,5,5103 x 2135 x 1636 mm,"3,019 mm","5,800 mm",unknown,688 L,112 kWh,490 km,3.9 km/kWh,22 kW,5.8 h,350 kW,0.33 h,Adaptive Air Suspension,Adaptive Air Suspension,Ventilated Disc,Ventilated Disc,"22 """
https://www.sgcarmart.com/new-cars/info/21623/bmw-i7-electric/pricing,eDrive50 Pinnacle 101.7 kWh,"$653,888","$129,910 (Category B COE)","$4,727 /yr","$113,976","$214,723 (After VES & EEAI rebates)","$22,500 (Rebate)","$7,500 (Rebate)",https://www.sgcarmart.com/new-cars/info/21623/bmw-i7-electric/specs,BMW i7 Electric eDrive50 M Sport 101.7 kWh (A),Electric Motor,Lithium-ion,Electric,Rear-wheel drive,2 stage single-speed (A),335 kW (449 bhp),650 Nm,5.5 s (0-100 km/h),205 km/h,Luxury,5,5391 x 1950 x 1544 mm,"3,215 mm","6,400 mm","2,520 kg",500 L,101.7 kWh,611 km,4.8 km/kWh,22 kW,,195 kW,,Adaptive 2-axle Air Suspension,Adaptive 2-axle Air Suspension,Ventilated Disc,Ventilated Disc,"20 """
https://www.sgcarmart.com/new-cars/info/21623/bmw-i7-electric/pricing,eDrive50 M Sport 101.7 kWh,"$690,888","$129,910 (Category B COE)","$4,727 /yr","$116,421","$222,547 (After VES & EEAI rebates)","$22,500 (Rebate)","$7,500 (Rebate)",https://www.sgcarmart.com/new-cars/info/21623/bmw-i7-electric/specs,BMW i7 Electric eDrive50 M Sport 101.7 kWh (A),Electric Motor,Lithium-ion,Electric,Rear-wheel drive,2 stage single-speed (A),335 kW (449 bhp),650 Nm,5.5 s (0-100 km/h),205 km/h,Luxury,5,5391 x 1950 x 1544 mm,"3,215 mm","6,400 mm","2,520 kg",500 L,101.7 kWh,611 km,4.8 km/kWh,22 kW,,195 kW,,Adaptive 2-axle Air Suspension,Adaptive 2-axle Air Suspension,Ventilated Disc,Ventilated Disc,"21 """
https://www.sgcarmart.com/new-cars/info/21982/cupra-tavascan-electric/pricing,Endurance 77 kWh,"$246,900","$129,910 (Category B COE)","$2,147 /yr","$44,000","$25,600 (After VES & EEAI rebates)","$22,500 (Rebate)","$7,500 (Rebate)",https://www.sgcarmart.com/new-cars/info/21982/cupra-tavascan-electric/specs,CUPRA Tavascan Electric Endurance 77 kWh (A),Electric Motor,Lithium-ion,Electric,Rear-wheel drive,Single-speed (A),210 kW (282 bhp),545 Nm,6.8 s (0-100 km/h),180 km/h,SUV,5,4644 x 1861 x 1597 mm,"2,766 mm","5,100 mm","2,178 kg",540 L,77 kWh,568 km,5.8 km/kWh,11 kW,8 h,135 kW,0.5 h,Mcpherson Strut,Multi-Link,Disc,Drum,"20 """
https://www.sgcarmart.com/new-cars/info/21810/kia-ev9-electric/pricing,GT-Line 99.8 kWh,"$299,999
(w/o COE)","$129,910 (Category B COE)","$3,914 /yr","$90,000","$138,000 (After VES & EEAI rebates)","$22,500 (Rebate)","$7,500 (Rebate)",https://www.sgcarmart.com/new-cars/info/21810/kia-ev9-electric/specs,Kia EV9 Electric GT-Line 99.8 kWh (A),Dual Electric Motor,Lithium-ion,Electric,All-wheel drive,Single-speed (A),283 kW (380 bhp),700 Nm,6 s (0-100 km/h),200 km/h,SUV,6,5015 x 1980 x 1780 mm,"3,100 mm","6,190 mm","2,569 kg",333 - 2393 L,99.8 kWh,512 km,4.5 km/kWh,11 kW,8.7 h,350 kW,0.4 h,McPherson Multi-Link,Multi 5-Link,Ventilated Disc,Ventilated Disc,"19 """
https://www.sgcarmart.com/new-cars/info/22013/riddara-rd6-electric/pricing,ECON 73.9 kWh,"$110,000
(w/o COE)","$91,545 (Category C COE)",-,-,- (After VES & EEAI rebates),"$15,000 (Rebate)",,https://www.sgcarmart.com/new-cars/info/22013/riddara-rd6-electric/specs,Riddara RD6 Electric 2WD 73.9 kWh (A),Single Electric Motor,Lithium Iron Phosphate,Electric,All-wheel drive,Single-speed (A),280 kW (375 bhp),485 Nm,7 s (0-100 km/h),180 km/h,Commercial,5,5260 x 1900 x 1865 mm,"3,120 mm","6,100 mm","2,080 kg",1200 L,73.9 kWh,450 km,5.2 km/kWh,6.6 kW,11.6 h,100 kW,0.5 h,McPherson Strut,Multi-Link,Disc,Disc,"17 """
https://www.sgcarmart.com/new-cars/info/22013/riddara-rd6-electric/pricing,2WD 73.9 kWh,"$120,000
(w/o COE)","$91,545 (Category C COE)",-,-,- (After VES & EEAI rebates),"$15,000 (Rebate)",,https://www.sgcarmart.com/new-cars/info/22013/riddara-rd6-electric/specs,Riddara RD6 Electric 2WD 73.9 kWh (A),Electric Motor,Lithium Iron Phosphate,Electric,Rear-wheel drive,Single-speed (A),200 kW (268 bhp),385 Nm,7.3 s (0-100 km/h),185 km/h,Commercial,5,5260 x 1900 x 1880 mm,"3,120 mm","5,200 mm","1,940 kg",1030 L,73.9 kWh,498 km,5.9 km/kWh,6.6 kW,9.3 h,110 kW,0.5 h,Macpherson,Multi-Link,Disc,Disc,"18 """
https://www.sgcarmart.com/new-cars/info/22013/riddara-rd6-electric/pricing,4WD 73.9 kWh,"$132,000
(w/o COE)","$91,545 (Category C COE)",-,-,- (After VES & EEAI rebates),"$15,000 (Rebate)",,https://www.sgcarmart.com/new-cars/info/22013/riddara-rd6-electric/specs,Riddara RD6 Electric 2WD 73.9 kWh (A),Dual Electric Motor,Lithium Iron Phosphate,Electric,All-wheel drive,Single-speed (A),315 kW (422 bhp),595 Nm,4.5 s (0-100 km/h),190 km/h,Commercial,5,5260 x 1900 x 1880 mm,"3,120 mm","5,200 mm","1,999 kg",1030 L,73.9 kWh,424 km,5.5 km/kWh,6.6 kW,9.3 h,110 kW,0.5 h,Macpherson,Multi-Link,Disc,Disc,"18 """
https://www.sgcarmart.com/new-cars/info/21866/volkswagen-id4-gtx-electric/pricing,82 kWh,"$237,900","$129,910 (Category B COE)","$4,024 /yr","$50,277","$37,526 (After VES & EEAI rebates)","$22,500 (Rebate)","$7,500 (Rebate)",https://www.sgcarmart.com/new-cars/info/21866/volkswagen-id4-gtx-electric/specs,Volkswagen ID.4 GTX Electric 82 kWh (A),Dual Electric Motor,Lithium-ion,Electric,All-wheel drive,Single-speed (A),250 kW (335 bhp),545 Nm,5.4 s (0-100 km/h),180 km/h,SUV,5,4582 x 1852 x 1632 mm,"2,769 mm","5,800 mm","2,339 kg",543 L,82 kWh,515 km,4.7 km/kWh,11 kW,7.5 h,175 kW,0.4 h,MacPherson strut,Multi-link,Disc,Drum,"20 """
https://www.sgcarmart.com/new-cars/info/22099/volvo-ex90-electric/pricing,Plus 92 kWh,"$460,000","$129,910 (Category B COE)","$3,320 /yr",-,- (After VES & EEAI rebates),"$22,500 (Rebate)",,https://www.sgcarmart.com/new-cars/info/22099/volvo-ex90-electric/specs,Volvo EX90 Electric Plus 92 kWh (A),Single Electric Motor,Lithium-Ion,Electric,Rear-wheel drive,Single-Speed (A),245 kW (329 bhp),480 Nm,6.8 s (0-100 km/h),180 km/h,SUV,7,5037 x 1964 x 1744 mm,"2,985 mm","6,100 mm","2,513 kg",324 L,92 kWh,572 km,4.6 km/kWh,11 kW,10 h,310 kW,0.25 h,Double Wishbone,Integral Link,Ventilated Disc,Ventilated Disc,"21 """
https://www.sgcarmart.com/new-cars/info/22099/volvo-ex90-electric/pricing,Ultra 106 kWh,"$530,000","$129,910 (Category B COE)","$4,727 /yr",-,-,-,,https://www.sgcarmart.com/new-cars/info/22099/volvo-ex90-electric/specs,Volvo EX90 Electric Plus 92 kWh (A),Dual Electric Motors,Lithium-Ion,Electric,All-wheel drive,Single-Speed (A),335 kW (449 bhp),670 Nm,5.5 s (0-100 km/h),180 km/h,SUV,7,5037 x 1964 x 1744 mm,"2,985 mm","6,100 mm","2,689 kg",324 L,106 kWh,624 km,4.4 km/kWh,11 kW,11 h,350 kW,0.25 h,Double Wishbone,Integral Link,Ventilated Disc,Ventilated Disc,"21 """
https://www.sgcarmart.com/new-cars/info/21941/mercedes-benz-maybach-eqs-suv-electric/pricing,EQS 680 4MATIC 118 kWh,"$1,117,888","$129,910 (Category B COE)","$7,058 /yr",-,-,-,,https://www.sgcarmart.com/new-cars/info/21941/mercedes-benz-maybach-eqs-suv-electric/specs,Mercedes-Benz Maybach EQS SUV Electric EQS 680 4MATIC 118 kWh (A),Dual Electric Motors,Lithium-ion,Electric,All-wheel drive,Single-speed (A),484 kW (649 bhp),955 Nm,4.4 s (0-100 km/h),210 km/h,SUV,4,5125 x 2034 x 1721 mm,"3,210 mm","5,950 mm","3,075 kg",440 L,118 kWh,615 km,3.98 km/kWh,22 kW,6.25 h,200 kW,0.5 h,AIRMATIC Air Suspension System,AIRMATIC Air Suspension System,Ventilated Disc,Ventilated Disc,"22 """
https://www.sgcarmart.com/new-cars/info/12836/bmw-ix-electric/pricing,xDrive45 Sport 94.8 kWh,"$478,888","$129,910 (Category B COE)","$5,588 /yr","$84,245","$119,584 (After VES & EEAI rebates)","$22,500 (Rebate)","$7,500 (Rebate)",https://www.sgcarmart.com/new-cars/info/12836/bmw-ix-electric/specs,BMW iX Electric xDrive45 M Sport 94.8 kWh (A),Dual Electric Motor,Lithium-ion,Electric,All-wheel drive,Single-speed (A),390 kW (523 bhp),700 Nm,5.1 s (0-100 km/h),200 km/h,SUV,5,4965 x 1970 x 1695 mm,"3,000 mm","6,400 mm","2,525 kg",500 L,94.8 kWh,602 km,4.6 km/kWh,22 kW,5 h,175 kW,0.34 h,Double Wishbone,Five-Link,Ventilated Disc,Ventilated Disc,"21 """
https://www.sgcarmart.com/new-cars/info/12836/bmw-ix-electric/pricing,xDrive45 M Sport 94.8 kWh,"$500,888","$129,910 (Category B COE)","$5,588 /yr","$88,910","$134,512 (After VES & EEAI rebates)","$22,500 (Rebate)","$7,500 (Rebate)",https://www.sgcarmart.com/new-cars/info/12836/bmw-ix-electric/specs,BMW iX Electric xDrive45 M Sport 94.8 kWh (A),Dual Electric Motor,Lithium-ion,Electric,All-wheel drive,Single-speed (A),390 kW (523 bhp),700 Nm,5.1 s (0-100 km/h),200 km/h,SUV,5,4965 x 1970 x 1695 mm,"3,000 mm","6,400 mm","2,525 kg",500 L,94.8 kWh,602 km,4.6 km/kWh,22 kW,5 h,175 kW,0.34 h,Double Wishbone,Five-Link,Ventilated Disc,Ventilated Disc,"21 """
https://www.sgcarmart.com/new-cars/info/21949/mg-cyberster-ev/pricing,77 kWh,"$328,888","$129,910 (Category B COE)","$3,398 /yr","$50,867","$38,647 (After VES & EEAI rebates)","$22,500 (Rebate)","$7,500 (Rebate)",https://www.sgcarmart.com/new-cars/info/21949/mg-cyberster-ev/specs,MG Cyberster EV 77 kWh (A),Electric Motor,Nickel Manganese Cobalt,Electric,Rear-wheel drive,Single-speed (A),250 kW (335 bhp),475 Nm,5 s (0-100 km/h),195 km/h,Sports,2,4535 x 1913 x 1329 mm,"2,690 mm","5,450 mm","1,885 kg",200 L,77 kWh,507 km,5.99 km/kWh,7 kW,11.5 h,150 kW,0.6 h,Double Wishbone,Five-Point Multilink,Ventilated Disc,Ventilated Disc,"19 """
https://www.sgcarmart.com/new-cars/info/21949/mg-cyberster-ev/pricing,AWD 77 kWh,"$347,888","$129,910 (Category B COE)","$5,744 /yr","$60,040","$56,100 (After VES & EEAI rebates)","$22,500 (Rebate)","$7,500 (Rebate)",https://www.sgcarmart.com/new-cars/info/21949/mg-cyberster-ev/specs,MG Cyberster EV 77 kWh (A),Dual Electric Motor,Nickel Manganese Cobalt,Electric,All-wheel drive,Single-speed (A),400 kW (536 bhp),725 Nm,3.2 s (0-100 km/h),200 km/h,Sports,2,4535 x 1913 x 1329 mm,"2,690 mm","5,450 mm","1,985 kg",200 L,77 kWh,443 km,5.24 km/kWh,7 kW,11.5 h,150 kW,0.6 h,Double Wishbone,Five-Point Multilink,Ventilated Disc,Ventilated Disc,"20 """
https://www.sgcarmart.com/new-cars/info/21875/nissan-ariya-electric/pricing,Single-Tone 66 kWh,"$245,900","$129,910 (Category B COE)","$1,853 /yr","$50,000","$37,000 (After VES & EEAI rebates)","$22,500 (Rebate)","$7,500 (Rebate)",https://www.sgcarmart.com/new-cars/info/21875/nissan-ariya-electric/specs,Nissan Ariya Electric Dual-Tone 66 kWh (A),Electric motor,Lithium-ion,Electric,Front-wheel drive,Single-speed reduction gear (A),160 kW (215 bhp),300 Nm,unknown,unknown,SUV,5,4595 x 1850 x 1655 mm,"2,775 mm","5,400 mm","1,920 kg",466 L,66 kWh,385 km,5.2 km/kWh,7.4 kW,10 h,130 kW,0.6 h,Independent Strut,Independent Multi-Link,Disc,Ventilated Disc,"19 """
https://www.sgcarmart.com/new-cars/info/21875/nissan-ariya-electric/pricing,Dual-Tone 66 kWh,"$246,900","$129,910 (Category B COE)","$1,853 /yr","$50,000","$37,000 (After VES & EEAI rebates)","$22,500 (Rebate)","$7,500 (Rebate)",https://www.sgcarmart.com/new-cars/info/21875/nissan-ariya-electric/specs,Nissan Ariya Electric Dual-Tone 66 kWh (A),Electric motor,Lithium-ion,Electric,Front-wheel drive,Single-speed reduction gear (A),160 kW (215 bhp),300 Nm,unknown,unknown,SUV,5,4595 x 1850 x 1655 mm,"2,775 mm","5,400 mm","1,920 kg",466 L,66 kWh,385 km,5.2 km/kWh,7.4 kW,10 h,130 kW,0.6 h,Independent Strut,Independent Multi-Link,Disc,Ventilated Disc,"19 """
https://www.sgcarmart.com/new-cars/info/21923/hyundai-ioniq-5-n-electric/pricing,AWD 84 kWh,"$384,888","$129,910 (Category B COE)","$6,495 /yr",-,- (After VES & EEAI rebates),"$22,500 (Rebate)",,https://www.sgcarmart.com/new-cars/info/21923/hyundai-ioniq-5-n-electric/specs,Hyundai Ioniq 5 N Electric AWD 84 kWh (A),Dual Electric Motor,Lithium-ion polymer,Electric,All-wheel drive,Single-speed (A),448 kW (601 bhp),740 Nm,3.5 s (0-100 km/h),260 km/h,SUV,5,4715 x 1940 x 1585 mm,"3,000 mm","6,210 mm","2,230 kg",480 - 1540 L,84 kWh,448 km,4.7 km/kWh,10.5 kW,7.6 h,350 kW,0.3 h,Unknown,Multi-Link,Ventilated Disc,Ventilated Disc,"21 """
https://www.sgcarmart.com/new-cars/info/21992/audi-q6-e-tron-electric/pricing,83 kWh,"$391,999","$129,910 (Category B COE)","$2,002 /yr","$60,009","$56,023 (After VES & EEAI rebates)","$22,500 (Rebate)","$7,500 (Rebate)",https://www.sgcarmart.com/new-cars/info/21992/audi-q6-e-tron-electric/specs,Audi Q6 e-tron Electric 83 kWh (A),Electric Motor,Lithium-ion,Electric,Rear-wheel drive,Single-speed (A),185 kW (248 bhp),450 Nm,7.6 s (0-100 km/h),210 km/h,SUV,5,4771 x 1965 x 1702 mm,"2,889 mm","6,050 mm","2,125 kg",526 L,83 kWh,464 km,5.4 km/kWh,11 kW,8 h,225 kW,0.35 h,Multi-Link,Multi-Link,Ventilated Disc,Ventilated Disc,"19 """
https://www.sgcarmart.com/new-cars/info/21992/audi-q6-e-tron-electric/pricing,Edition 1 83 kWh,"$416,999","$129,910 (Category B COE)","$2,002 /yr","$70,393","$81,983 (After VES & EEAI rebates)","$22,500 (Rebate)","$7,500 (Rebate)",https://www.sgcarmart.com/new-cars/info/21992/audi-q6-e-tron-electric/specs,Audi Q6 e-tron Electric 83 kWh (A),Electric Motor,Lithium-ion,Electric,Rear-wheel drive,Single-speed (A),185 kW (248 bhp),450 Nm,7.6 s (0-100 km/h),210 km/h,SUV,5,4771 x 1965 x 1702 mm,"2,889 mm","6,050 mm","2,125 kg",526 L,83 kWh,464 km,5.4 km/kWh,11 kW,8 h,225 kW,0.35 h,Multi-Link,Multi-Link,Ventilated Disc,Ventilated Disc,"21 """
https://www.sgcarmart.com/new-cars/info/21992/audi-q6-e-tron-electric/pricing,qu 100 kWh,"$467,999","$129,910 (Category B COE)","$6,058 /yr","$71,029","$83,573 (After VES & EEAI rebates)","$22,500 (Rebate)","$7,500 (Rebate)",https://www.sgcarmart.com/new-cars/info/21992/audi-q6-e-tron-electric/specs,Audi Q6 e-tron Electric 83 kWh (A),Dual Electric Motor,Lithium-ion,Electric,All-wheel drive,Single-speed (A),285 kW (382 bhp),580 Nm,5.9 s (0-100 km/h),210 km/h,SUV,5,4771 x 1965 x 1702 mm,"2,889 mm","6,050 mm","2,325 kg",526 L,100 kWh,543 km,5.1 km/kWh,11 kW,10 h,270 kW,0.35 h,Multi-Link,Multi-Link,Ventilated Disc,Ventilated Disc,"20 """
https://www.sgcarmart.com/new-cars/info/21992/audi-q6-e-tron-electric/pricing,Edition 1 qu 100 kWh,"$477,999","$129,910 (Category B COE)","$6,058 /yr","$84,608","$120,746 (After VES & EEAI rebates)","$22,500 (Rebate)","$7,500 (Rebate)",https://www.sgcarmart.com/new-cars/info/21992/audi-q6-e-tron-electric/specs,Audi Q6 e-tron Electric 83 kWh (A),Dual Electric Motor,Lithium-ion,Electric,All-wheel drive,Single-speed (A),285 kW (382 bhp),580 Nm,5.9 s (0-100 km/h),210 km/h,SUV,5,4771 x 1965 x 1702 mm,"2,889 mm","6,050 mm","2,325 kg",526 L,100 kWh,543 km,5.1 km/kWh,11 kW,10 h,270 kW,0.35 h,Multi-Link,Multi-Link,Ventilated Disc,Ventilated Disc,"21 """
https://www.sgcarmart.com/new-cars/info/22159/honda-super-one-electric/pricing,29.6 kWh,"$197,899","$123,890 (Category A COE)","$1,326 /yr",-,- (After VES & EEAI rebates),"$22,500 (Rebate)",,https://www.sgcarmart.com/new-cars/info/22159/honda-super-one-electric/specs,Honda Super-ONE Electric 29.6 kWh (A),Single Electric Motor,Lithium-ion,Electric,Front-wheel drive,Single-speed (A),70 kW (94 bhp),162 Nm,unknown,unknown,Hatchback,4,3589 x 1573 x 1616 mm,"2,520 mm","5,200 mm","1,092 kg",162 L,29.6 kWh,202 km,6.6 km/kWh,10 kW,3 h,50 kW,0.5 h,MacPherson Strut,Torsion Beam,Ventilated Disc,Drum,"15 """
https://www.sgcarmart.com/new-cars/info/21797/audi-q4-e-tron-electric/pricing,45 Advanced 82 kWh,"$332,999","$129,910 (Category B COE)","$2,148 /yr","$57,000","$50,300 (After VES & EEAI rebates)","$22,500 (Rebate)","$7,500 (Rebate)",https://www.sgcarmart.com/new-cars/info/21797/audi-q4-e-tron-electric/specs,Audi Q4 e-tron Electric 45 Advanced 82 kWh (A),Electric motor,Lithium-ion,Electric,Rear-wheel drive,2-stage planetary gearbox with single gear (A),210 kW (282 bhp),545 Nm,6.7 s (0-100 km/h),180 km/h,SUV,5,4588 x 1865 x 1632 mm,"2,764 mm","5,100 mm","2,070 kg",520 - 1490 L,82 kWh,466 km,5.29 km/kWh,11 kW,8 h,135 kW,0.5 h,Two-link,Multi-link,Ventilated Disc,Drum,"19 """
https://www.sgcarmart.com/new-cars/info/21797/audi-q4-e-tron-electric/pricing,45 Edition 1 82 kWh,"$352,999","$129,910 (Category B COE)","$2,148 /yr","$61,000","$58,500 (After VES & EEAI rebates)","$22,500 (Rebate)","$7,500 (Rebate)",https://www.sgcarmart.com/new-cars/info/21797/audi-q4-e-tron-electric/specs,Audi Q4 e-tron Electric 45 Advanced 82 kWh (A),Electric motor,Lithium-ion,Electric,Rear-wheel drive,2-stage planetary gearbox with single gear (A),210 kW (282 bhp),545 Nm,6.7 s (0-100 km/h),180 km/h,SUV,5,4588 x 1865 x 1632 mm,"2,764 mm","5,100 mm","2,070 kg",520 - 1490 L,82 kWh,466 km,5.29 km/kWh,11 kW,8 h,135 kW,0.5 h,Two-link,Multi-link,Ventilated Disc,Drum,"21 """
https://www.sgcarmart.com/new-cars/info/21964/skyworth-k-electric/pricing,86 kWh,"$182,888","$129,910 (Category B COE)","$1,795 /yr","$36,300","$12,820 (After VES & EEAI rebates)","$22,500 (Rebate)","$7,500 (Rebate)",https://www.sgcarmart.com/new-cars/info/21964/skyworth-k-electric/specs,Skyworth K Electric 86 kWh (A),Electric Motor,Nickel Cobalt Manganese,Electric,Front-wheel drive,Single-Speed (A),150 kW (201 bhp),320 Nm,9.6 s (0-100 km/h),150 km/h,SUV,5,4720 x 1908 x 1696 mm,"2,800 mm","5,750 mm","1,930 kg",467 L,86 kWh,489 km,5.1 km/kWh,11 kW,5.5 h,100 kW,0.75 h,McPherson Strut,Multi-Link,Ventilated Disc,Disc,"19 """
https://www.sgcarmart.com/new-cars/info/22072/audi-a6-sportback-e-tron-electric/pricing,83 kWh,"$413,999","$129,910 (Category B COE)","$2,148 /yr","$58,756","$53,636 (After VES & EEAI rebates)","$22,500 (Rebate)","$7,500 (Rebate)",https://www.sgcarmart.com/new-cars/info/22072/audi-a6-sportback-e-tron-electric/specs,Audi A6 Sportback e-tron Electric 83 kWh (A),Single Electric Motor,Lithium-ion,Electric,Rear-wheel drive,Single-speed (A),210 kW (282 bhp),435 Nm,7 s (0-100 km/h),210 km/h,Luxury,5,4928 x 1923 x 1487 mm,"2,946 mm","6,150 mm","2,100 kg",502 L,83 kWh,563 km,6.5 km/kWh,11 kW,8 h,225 kW,0.4 h,Mcpherson Strut,Multi-Link,Ventilated Disc,Ventilated Disc,"20 """
https://www.sgcarmart.com/new-cars/info/22072/audi-a6-sportback-e-tron-electric/pricing,Edition 1 83 kWh,"$433,999","$129,910 (Category B COE)","$2,148 /yr","$61,171","$58,928 (After VES & EEAI rebates)","$22,500 (Rebate)","$7,500 (Rebate)",https://www.sgcarmart.com/new-cars/info/22072/audi-a6-sportback-e-tron-electric/specs,Audi A6 Sportback e-tron Electric 83 kWh (A),Single Electric Motor,Lithium-ion,Electric,Rear-wheel drive,Single-speed (A),210 kW (282 bhp),435 Nm,7 s (0-100 km/h),210 km/h,Luxury,5,4928 x 1923 x 1487 mm,"2,946 mm","6,150 mm","2,100 kg",502 L,83 kWh,563 km,6.5 km/kWh,11 kW,8 h,225 kW,0.4 h,Mcpherson Strut,Multi-Link,Ventilated Disc,Ventilated Disc,"21 """
https://www.sgcarmart.com/new-cars/info/21752/mercedes-benz-eqs-suv-electric/pricing,EQS450 4MATIC Electric Art 108 kWh,"$639,888","$129,910 (Category B COE)","$3,650 /yr","$114,765","$239,748",-,,https://www.sgcarmart.com/new-cars/info/21752/mercedes-benz-eqs-suv-electric/specs,Mercedes-Benz EQS SUV Electric EQS450 4MATIC Electric Art 108 kWh (A),Permanent Magnet Synchronous Motor,Lithium-ion,Electric,All-wheel drive,Single-speed (A),265 kW (355 bhp),800 Nm,6 s (0-100 km/h),210 km/h,SUV,7,5125 x 1959 x 1718 mm,"3,210 mm","5,500 mm","2,805 kg",565 - 2020 L,107.8 kWh,610 km,4.9 km/kWh,22 kW,5 h,200 kW,0.5 h,Four-link Front Axle,Five-link Independent Rear Axle,Ventilated Disc,Ventilated Disc,"21 """
